branch,day_of_week,hour,avg_active_employees,median_active_employees,min_active_employees,max_active_employees,slot_observations,observed_days,support_rows,slot_num_orders,branch_total_customer_rows_in_overlap,branch_total_num_orders_in_overlap,branch_staffed_slot_count,shape_weight_rows,shape_support_strength,shape_weight_num_orders,avg_sales_total_customers,avg_sales_delivery_customers,avg_sales_delivery_share,delivery_customer_profiles,delivery_num_orders,observed_profile_share,share_source,confidence,note,recent_revenue_month,recent_revenue,recent_revenue_share_staffed_branches,overlap_proxy_order_share,sales_to_proxy_gap_ratio,sales_calibration_multiplier,delivery_share_low,delivery_share_base,delivery_share_high,multiplier_low_demand,multiplier_base_demand,multiplier_high_demand,delivery_orders_est,total_orders_est_low,total_orders_est_base,total_orders_est_high,shift_bucket,shift_target,branch_target,target_orders_per_employee,required_employees_low,required_employees_base,required_employees_high,gap_low,gap_base,gap_high,status,explanation
Conut Jnah,Tuesday,20,1.5,1.5,1,2,4,4,7,9.0,166,192,111,0.0434782608695652,1.0,0.046875,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,8.3478,114.5981,171.8968,343.7944,evening,28.9655,28.9655,28.9655,4,6,12,2.5,4.5,10.5,understaffed,"Conut Jnah on Tuesday at 20:00 — understaffed. Active: 1.5, required: 6.0 (gap=+4.5). Estimated orders: 171.9 total, 8.3 delivery. Need 4.5 more employees."
Conut Jnah,Tuesday,21,1.25,1.0,1,2,4,4,5,7.0,166,192,111,0.031055900621118,1.0,0.0364583333333333,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,5.9627,81.8558,122.7834,245.5674,evening,28.9655,28.9655,28.9655,3,5,9,1.75,3.75,7.75,understaffed,"Conut Jnah on Tuesday at 21:00 — understaffed. Active: 1.2, required: 5.0 (gap=+3.8). Estimated orders: 122.8 total, 6.0 delivery. Need 3.8 more employees."
Conut Jnah,Tuesday,22,1.25,1.0,1,2,4,4,6,6.0,166,192,111,0.0372670807453416,1.0,0.03125,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,7.1553,98.227,147.3401,294.6809,evening,28.9655,28.9655,28.9655,4,6,11,2.75,4.75,9.75,understaffed,"Conut Jnah on Tuesday at 22:00 — understaffed. Active: 1.2, required: 6.0 (gap=+4.8). Estimated orders: 147.3 total, 7.2 delivery. Need 4.8 more employees."
Conut Jnah,Tuesday,23,1.0,1.0,1,1,2,2,3,3.0,166,192,111,0.0186335403726708,1.0,0.015625,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,3.5776,49.1135,73.67,147.3404,evening,28.9655,28.9655,28.9655,2,3,6,1.0,2.0,5.0,understaffed,"Conut Jnah on Tuesday at 23:00 — understaffed. Active: 1.0, required: 3.0 (gap=+2.0). Estimated orders: 73.7 total, 3.6 delivery. Need 2.0 more employees."
Conut Jnah,Wednesday,0,1.0,1.0,1,1,2,2,0,0.0,166,192,111,0.0,1.0,0.0,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,0.0,0.0,0.0,0.0,overnight,,28.9655,28.9655,1,1,1,0.0,0.0,0.0,balanced,"Conut Jnah on Wednesday at 00:00 — balanced. Active: 1.0, required: 1.0 (gap=+0.0). Estimated orders: 0.0 total, 0.0 delivery. Staffing level is appropriate."
Conut Jnah,Wednesday,8,1.0,1.0,1,1,2,2,0,0.0,166,192,111,0.0,1.0,0.0,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,0.0,0.0,0.0,0.0,morning,,28.9655,28.9655,1,1,1,0.0,0.0,0.0,balanced,"Conut Jnah on Wednesday at 08:00 — balanced. Active: 1.0, required: 1.0 (gap=+0.0). Estimated orders: 0.0 total, 0.0 delivery. Staffing level is appropriate."
Conut Jnah,Wednesday,9,1.0,1.0,1,1,4,4,0,0.0,166,192,111,0.0,1.0,0.0,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,0.0,0.0,0.0,0.0,morning,,28.9655,28.9655,1,1,1,0.0,0.0,0.0,balanced,"Conut Jnah on Wednesday at 09:00 — balanced. Active: 1.0, required: 1.0 (gap=+0.0). Estimated orders: 0.0 total, 0.0 delivery. Staffing level is appropriate."
Conut Jnah,Wednesday,10,1.0,1.0,1,1,4,4,0,0.0,166,192,111,0.0,1.0,0.0,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,0.0,0.0,0.0,0.0,morning,,28.9655,28.9655,1,1,1,0.0,0.0,0.0,balanced,"Conut Jnah on Wednesday at 10:00 — balanced. Active: 1.0, required: 1.0 (gap=+0.0). Estimated orders: 0.0 total, 0.0 delivery. Staffing level is appropriate."
Conut Jnah,Wednesday,11,1.0,1.0,1,1,4,4,1,1.0,166,192,111,0.0062111801242236,1.0,0.0052083333333333,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,1.1925,16.3712,24.5567,49.1135,morning,,28.9655,28.9655,1,1,2,0.0,0.0,1.0,balanced,"Conut Jnah on Wednesday at 11:00 — balanced. Active: 1.0, required: 1.0 (gap=+0.0). Estimated orders: 24.6 total, 1.2 delivery. Staffing level is appropriate."
Conut Jnah,Wednesday,12,1.25,1.0,1,2,4,4,0,0.0,166,192,111,0.0,1.0,0.0,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,0.0,0.0,0.0,0.0,afternoon,14.7046,28.9655,14.7046,1,1,1,-0.25,-0.25,-0.25,balanced,"Conut Jnah on Wednesday at 12:00 — balanced. Active: 1.2, required: 1.0 (gap=-0.2). Estimated orders: 0.0 total, 0.0 delivery. Staffing level is appropriate."
Conut Jnah,Wednesday,13,1.75,2.0,1,2,4,4,1,1.0,166,192,111,0.0062111801242236,1.0,0.0052083333333333,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,1.1925,16.3712,24.5567,49.1135,afternoon,14.7046,28.9655,14.7046,2,2,4,0.25,0.25,2.25,balanced,"Conut Jnah on Wednesday at 13:00 — balanced. Active: 1.8, required: 2.0 (gap=+0.2). Estimated orders: 24.6 total, 1.2 delivery. Staffing level is appropriate."
Conut Jnah,Wednesday,14,1.75,2.0,1,2,4,4,0,0.0,166,192,111,0.0,1.0,0.0,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,0.0,0.0,0.0,0.0,afternoon,14.7046,28.9655,14.7046,1,1,1,-0.75,-0.75,-0.75,balanced,"Conut Jnah on Wednesday at 14:00 — balanced. Active: 1.8, required: 1.0 (gap=-0.8). Estimated orders: 0.0 total, 0.0 delivery. Staffing level is appropriate."
Conut Jnah,Wednesday,15,1.75,1.5,1,3,4,4,3,3.0,166,192,111,0.0186335403726708,1.0,0.015625,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,3.5776,49.1135,73.67,147.3404,afternoon,14.7046,28.9655,14.7046,4,6,11,2.25,4.25,9.25,understaffed,"Conut Jnah on Wednesday at 15:00 — understaffed. Active: 1.8, required: 6.0 (gap=+4.2). Estimated orders: 73.7 total, 3.6 delivery. Need 4.2 more employees."
Conut Jnah,Wednesday,16,2.0,2.0,2,2,4,4,1,1.0,166,192,111,0.0062111801242236,1.0,0.0052083333333333,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,1.1925,16.3712,24.5567,49.1135,afternoon,14.7046,28.9655,14.7046,2,2,4,0.0,0.0,2.0,balanced,"Conut Jnah on Wednesday at 16:00 — balanced. Active: 2.0, required: 2.0 (gap=+0.0). Estimated orders: 24.6 total, 1.2 delivery. Staffing level is appropriate."
Conut Jnah,Wednesday,17,2.0,2.0,2,2,4,4,1,1.0,166,192,111,0.0062111801242236,1.0,0.0052083333333333,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,1.1925,16.3712,24.5567,49.1135,evening,28.9655,28.9655,28.9655,1,1,2,-1.0,-1.0,0.0,overstaffed,"Conut Jnah on Wednesday at 17:00 — overstaffed. Active: 2.0, required: 1.0 (gap=-1.0). Estimated orders: 24.6 total, 1.2 delivery. Could reduce by 1.0 employees."
Conut Jnah,Wednesday,18,2.0,2.0,2,2,4,4,1,1.0,166,192,111,0.0062111801242236,1.0,0.0052083333333333,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,1.1925,16.3712,24.5567,49.1135,evening,28.9655,28.9655,28.9655,1,1,2,-1.0,-1.0,0.0,overstaffed,"Conut Jnah on Wednesday at 18:00 — overstaffed. Active: 2.0, required: 1.0 (gap=-1.0). Estimated orders: 24.6 total, 1.2 delivery. Could reduce by 1.0 employees."
Conut Jnah,Wednesday,19,1.5,1.5,1,2,4,4,6,7.0,166,192,111,0.0372670807453416,1.0,0.0364583333333333,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,7.1553,98.227,147.3401,294.6809,evening,28.9655,28.9655,28.9655,4,6,11,2.5,4.5,9.5,understaffed,"Conut Jnah on Wednesday at 19:00 — understaffed. Active: 1.5, required: 6.0 (gap=+4.5). Estimated orders: 147.3 total, 7.2 delivery. Need 4.5 more employees."
Conut Jnah,Wednesday,20,1.5,1.5,1,2,4,4,4,4.0,166,192,111,0.0248447204968944,1.0,0.0208333333333333,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,4.7702,65.4846,98.2267,196.4539,evening,28.9655,28.9655,28.9655,3,4,7,1.5,2.5,5.5,understaffed,"Conut Jnah on Wednesday at 20:00 — understaffed. Active: 1.5, required: 4.0 (gap=+2.5). Estimated orders: 98.2 total, 4.8 delivery. Need 2.5 more employees."
Conut Jnah,Wednesday,21,1.5,1.5,1,2,4,4,4,8.0,166,192,111,0.0248447204968944,1.0,0.0416666666666666,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,4.7702,65.4846,98.2267,196.4539,evening,28.9655,28.9655,28.9655,3,4,7,1.5,2.5,5.5,understaffed,"Conut Jnah on Wednesday at 21:00 — understaffed. Active: 1.5, required: 4.0 (gap=+2.5). Estimated orders: 98.2 total, 4.8 delivery. Need 2.5 more employees."
Conut Jnah,Wednesday,22,1.25,1.0,1,2,4,4,3,3.0,166,192,111,0.0186335403726708,1.0,0.015625,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,3.5776,49.1135,73.67,147.3404,evening,28.9655,28.9655,28.9655,2,3,6,0.75,1.75,4.75,understaffed,"Conut Jnah on Wednesday at 22:00 — understaffed. Active: 1.2, required: 3.0 (gap=+1.8). Estimated orders: 73.7 total, 3.6 delivery. Need 1.8 more employees."
Conut Jnah,Wednesday,23,1.0,1.0,1,1,3,3,1,1.0,166,192,111,0.0062111801242236,1.0,0.0052083333333333,5045.0,0.0,0.0,245,293,0.0485629335976214,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row,2025-12-01,2878191130.49,0.412548,0.864865,0.477,1.0,0.024281,0.048563,0.072844,13.7279,20.5918,41.1837,1.1925,16.3712,24.5567,49.1135,evening,28.9655,28.9655,28.9655,1,1,2,0.0,0.0,1.0,balanced,"Conut Jnah on Wednesday at 23:00 — balanced. Active: 1.0, required: 1.0 (gap=+0.0). Estimated orders: 24.6 total, 1.2 delivery. Staffing level is appropriate."
Main Street Coffee,Friday,0,1.5,1.5,1,2,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,overnight,16.1285,19.3103,16.1285,2,3,3,0.5,1.5,1.5,understaffed,"Main Street Coffee on Friday at 00:00 — understaffed. Active: 1.5, required: 3.0 (gap=+1.5). Estimated orders: 33.8 total, 0.0 delivery. Need 1.5 more employees."
Main Street Coffee,Friday,1,2.0,2.0,2,2,1,1,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,overnight,16.1285,19.3103,16.1285,2,3,3,0.0,1.0,1.0,understaffed,"Main Street Coffee on Friday at 01:00 — understaffed. Active: 2.0, required: 3.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Friday,2,2.0,2.0,2,2,1,1,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,overnight,16.1285,19.3103,16.1285,2,3,3,0.0,1.0,1.0,understaffed,"Main Street Coffee on Friday at 02:00 — understaffed. Active: 2.0, required: 3.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Friday,3,2.0,2.0,2,2,1,1,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,overnight,16.1285,19.3103,16.1285,2,3,3,0.0,1.0,1.0,understaffed,"Main Street Coffee on Friday at 03:00 — understaffed. Active: 2.0, required: 3.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Friday,7,1.0,1.0,1,1,2,2,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Friday at 07:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Friday,8,1.0,1.0,1,1,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Friday at 08:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Friday,9,1.0,1.0,1,1,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Friday at 09:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Friday,10,1.0,1.0,1,1,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Friday at 10:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Friday,11,1.0,1.0,1,1,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,morning,28.9655,19.3103,28.9655,1,2,2,0.0,1.0,1.0,understaffed,"Main Street Coffee on Friday at 11:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Friday,12,1.0,1.0,1,1,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,1.0,1.0,1.0,understaffed,"Main Street Coffee on Friday at 12:00 — understaffed. Active: 1.0, required: 2.0 (gap=+1.0). Estimated orders: 33.8 total, 0.0 delivery. Need 1.0 more employees."
Main Street Coffee,Friday,13,1.25,1.0,1,2,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,0.75,0.75,0.75,balanced,"Main Street Coffee on Friday at 13:00 — balanced. Active: 1.2, required: 2.0 (gap=+0.8). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Friday,14,1.75,1.5,1,3,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,0.25,0.25,0.25,balanced,"Main Street Coffee on Friday at 14:00 — balanced. Active: 1.8, required: 2.0 (gap=+0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Friday,15,2.75,3.0,1,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,-0.75,-0.75,-0.75,balanced,"Main Street Coffee on Friday at 15:00 — balanced. Active: 2.8, required: 2.0 (gap=-0.8). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Friday,16,3.5,3.5,2,5,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,afternoon,19.3103,19.3103,19.3103,2,2,2,-1.5,-1.5,-1.5,overstaffed,"Main Street Coffee on Friday at 16:00 — overstaffed. Active: 3.5, required: 2.0 (gap=-1.5). Estimated orders: 33.8 total, 0.0 delivery. Could reduce by 1.5 employees."
Main Street Coffee,Friday,17,3.25,3.0,2,5,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-1.25,-0.25,-0.25,balanced,"Main Street Coffee on Friday at 17:00 — balanced. Active: 3.2, required: 3.0 (gap=-0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Friday,18,3.5,3.0,3,5,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-1.5,-0.5,-0.5,balanced,"Main Street Coffee on Friday at 18:00 — balanced. Active: 3.5, required: 3.0 (gap=-0.5). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Friday,19,3.25,3.0,3,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-1.25,-0.25,-0.25,balanced,"Main Street Coffee on Friday at 19:00 — balanced. Active: 3.2, required: 3.0 (gap=-0.2). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Friday,20,3.5,3.5,3,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-1.5,-0.5,-0.5,balanced,"Main Street Coffee on Friday at 20:00 — balanced. Active: 3.5, required: 3.0 (gap=-0.5). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
Main Street Coffee,Friday,21,3.5,3.5,3,4,4,4,0,0.0,3,7,132,0.0068965517241379,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931,evening,12.6429,19.3103,12.6429,2,3,3,-1.5,-0.5,-0.5,balanced,"Main Street Coffee on Friday at 21:00 — balanced. Active: 3.5, required: 3.0 (gap=-0.5). Estimated orders: 33.8 total, 0.0 delivery. Staffing level is appropriate."
