branch,customer,basket_id,item,qty,price
Conut Jnah,Person_0164,36,"LOTUS SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0164,36,NO SPREAD,1.0,0.0
Conut Jnah,Person_0164,36,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0165,37,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0165,37,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0165,37,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0165,37,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0165,37,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0165,37,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0165,37,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0165,37,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0165,37,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0166,38,BOSTON CHEESECAKE MINI,1.0,0.0
Conut Jnah,Person_0166,38,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0166,38,PISTACHIO MINI,1.0,0.0
Conut Jnah,Person_0166,38,THE ONE MINI,1.0,0.0
Conut Jnah,Person_0166,38,THE SHARING BOX.,1.0,1668648.66
Conut Jnah,Person_0166,38,TRIPLE CHOCOLATE MINI,1.0,0.0
Conut Jnah,Person_0167,39,CHIMNEY PISTACHIO,1.0,1430270.27
Conut Jnah,Person_0167,39,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0167,39,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0167,39,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0167,39,"NO SPREAD,,",1.0,0.0
Conut Jnah,Person_0167,39,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0167,39,PISTACHIO SAUCE.,1.0,238378.38
Conut Jnah,Person_0167,39,PISTACHIO SAUCE.,1.0,238378.38
Conut Jnah,Person_0167,39,PRESSED,1.0,0.0
Conut Jnah,Person_0167,39,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0167,39,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0167,39,STRAWBERRY.,1.0,178783.78
Conut Jnah,Person_0168,40,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0168,40,CHIMNEY THE ORIGINAL,1.0,1191891.89
Conut Jnah,Person_0168,40,CHIMNEY THE ORIGINAL,1.0,1191891.89
Conut Jnah,Person_0168,40,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0168,40,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0168,40,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0168,40,LOTUS SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0168,40,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0168,40,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0168,40,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0168,40,WHITE CHOCOLATE SAUCE .(R),1.0,0.0
Conut Jnah,Person_0169,41,ADD ICE CREAM,1.0,476756.75
Conut Jnah,Person_0169,41,ADD ICE CREAM,1.0,476756.75
Conut Jnah,Person_0169,41,ADD ICE CREAM,1.0,476756.75
Conut Jnah,Person_0169,41,ADD ICE CREAM,1.0,476756.75
Conut Jnah,Person_0169,41,"BLUEBERRIES , (P)",1.0,40540.54
Conut Jnah,Person_0169,41,"BLUEBERRIES , (P)",1.0,40540.54
Conut Jnah,Person_0169,41,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0169,41,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0169,41,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0169,41,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0169,41,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08
Conut Jnah,Person_0169,41,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08
Conut Jnah,Person_0169,41,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0169,41,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0169,41,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0169,41,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0169,41,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0169,41,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0169,41,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0169,41,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0169,41,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0169,41,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0169,41,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0169,41,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0169,41,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0170,42,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0170,42,MINI BERRY MIX,1.0,507216.22
Conut Jnah,Person_0170,42,"NUTELLA SAUCE ,(R)",1.0,0.0
Conut Jnah,Person_0170,42,NUTELLA SPREAD MINI.,1.0,0.0
Conut Jnah,Person_0170,42,WHIPPED CREAM  .,1.0,0.0
Conut Jnah,Person_0171,43,ADD ICE CREAM,1.0,476756.75
Conut Jnah,Person_0171,43,ADD ICE CREAM,1.0,476756.75
Conut Jnah,Person_0171,43,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0171,43,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0171,43,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08
Conut Jnah,Person_0171,43,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0171,43,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0171,43,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0171,43,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0171,43,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0171,43,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0171,43,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0171,43,STRAWBERRY.,1.0,178783.78
Conut Jnah,Person_0171,43,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0172,44,CHIMNEY BERRY MIX,1.0,1251486.48
Conut Jnah,Person_0172,44,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0172,44,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0172,44,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0172,44,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0172,44,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0172,44,REGULAR,1.0,0.0
Conut Jnah,Person_0172,44,"WHIPPED CREAM   ,",1.0,0.0
Conut Jnah,Person_0173,45,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0173,45,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0173,45,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0173,45,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0173,45,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0173,45,NO SPREAD,1.0,0.0
Conut Jnah,Person_0173,45,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0173,45,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0173,45,PRESSED,1.0,0.0
Conut Jnah,Person_0173,45,PRESSED,1.0,0.0
Conut Jnah,Person_0173,45,WHITE CHOCOLATE SAUCE .(R),1.0,0.0
Conut Jnah,Person_0174,46,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0174,46,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0174,46,CHIMNEY BERRY MIX,1.0,1251486.48
Conut Jnah,Person_0174,46,CHIMNEY THE ORIGINAL,1.0,1191891.89
Conut Jnah,Person_0174,46,CHIMNEY THE ORIGINAL,1.0,1191891.89
Conut Jnah,Person_0174,46,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0174,46,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0174,46,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0174,46,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0174,46,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0174,46,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0174,46,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0174,46,"WHIPPED CREAM   ,",1.0,0.0
Conut Jnah,Person_0174,46,WHITE CHOCOLATE SAUCE .(R),1.0,0.0
Conut Jnah,Person_0174,46,WHITE CHOCOLATE SAUCE .(R),1.0,0.0
Conut Jnah,Person_0175,47,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0175,47,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08
Conut Jnah,Person_0175,47,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0175,47,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0175,47,WHITE CHOCOLATE SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0176,48,"CARAMEL SAUCE , (R)",1.0,0.0
Conut Jnah,Person_0176,48,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0176,48,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0176,48,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0176,48,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0177,49,"BROWNIES , (R)",1.0,0.0
Conut Jnah,Person_0177,49,CINNAMON SUGAR RINGS,1.0,417162.16
Conut Jnah,Person_0177,49,CONUT BOSTON CHEESECAKE,1.0,924378.38
Conut Jnah,Person_0177,49,CONUT TRIPLE CHOCOLATE,1.0,924378.38
Conut Jnah,Person_0177,49,"CRUSHED LOTUS , (R)",1.0,0.0
Conut Jnah,Person_0177,49,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0177,49,NO SPREAD..,1.0,0.0
Conut Jnah,Person_0177,49,NUTELLA SAUCE . (R),1.0,0.0
Conut Jnah,Person_0177,49,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0177,49,WHITE CHOCOLATE DIP.(R),1.0,0.0
Conut Jnah,Person_0177,49,WHITE CHOCOLATE SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0178,50,BROWNIES.,1.0,178783.78
Conut Jnah,Person_0178,50,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0178,50,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0178,50,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0178,50,PRESSED,1.0,0.0
Conut Jnah,Person_0178,50,STRAWBERRY.,1.0,178783.78
Conut Jnah,Person_0178,50,WHITE CHOCOLATE SPREAD CHIMNEY,1.0,178783.78
Conut Jnah,Person_0179,51,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0179,51,CHIMNEY TRIPLE CHOCOLATE,1.0,1311081.08
Conut Jnah,Person_0179,51,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0179,51,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0179,51,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0180,52,CINNAMON SUGAR RINGS,1.0,417162.16
Conut Jnah,Person_0180,52,CINNAMON SUGAR RINGS,1.0,417162.16
Conut Jnah,Person_0180,52,CINNAMON SUGAR RINGS,1.0,417162.16
Conut Jnah,Person_0180,52,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0180,52,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0180,52,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0180,52,LOTUS DIP.(R),1.0,0.0
Conut Jnah,Person_0180,52,NUTELLA DIP.(R),1.0,0.0
Conut Jnah,Person_0180,52,NUTELLA DIP.(R),1.0,0.0
Conut Jnah,Person_0180,52,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0180,52,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0180,52,PRESSED,1.0,0.0
Conut Jnah,Person_0180,52,PRESSED,1.0,0.0
Conut Jnah,Person_0181,53,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0181,53,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0181,53,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0181,53,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0181,53,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0182,54,BOSTON CHEESECAKE CONUT,1.0,0.0
Conut Jnah,Person_0182,54,BOSTON CHEESECAKE CONUT,1.0,0.0
Conut Jnah,Person_0182,54,CHIMNEY BERRY MIX,1.0,1251486.48
Conut Jnah,Person_0182,54,CHIMNEY BERRY MIX,1.0,1251486.48
Conut Jnah,Person_0182,54,CONUT COMBO,1.0,2741351.34
Conut Jnah,Person_0182,54,CONUT COMBO,1.0,2741351.34
Conut Jnah,Person_0182,54,CONUT PISTACHIO,1.0,1013108.11
Conut Jnah,Person_0182,54,CONUT PISTACHIO,1.0,1013108.11
Conut Jnah,Person_0182,54,CONUT PISTACHIO,1.0,1013108.11
Conut Jnah,Person_0182,54,CONUT PISTACHIO,1.0,1013108.11
Conut Jnah,Person_0182,54,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0182,54,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0182,54,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0182,54,NO SPREAD..,1.0,0.0
Conut Jnah,Person_0182,54,NO SPREAD..,1.0,0.0
Conut Jnah,Person_0182,54,NO SPREAD..,1.0,0.0
Conut Jnah,Person_0182,54,NO SPREAD..,1.0,0.0
Conut Jnah,Person_0182,54,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0182,54,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0182,54,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0182,54,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0182,54,PISTACHIO CONUT,1.0,0.0
Conut Jnah,Person_0182,54,PISTACHIO CONUT,1.0,0.0
Conut Jnah,Person_0182,54,PISTACHIO TOPPING,1.0,0.0
Conut Jnah,Person_0182,54,PISTACHIO TOPPING,1.0,0.0
Conut Jnah,Person_0182,54,PISTACHIO TOPPING,1.0,0.0
Conut Jnah,Person_0182,54,PISTACHIO TOPPING,1.0,0.0
Conut Jnah,Person_0182,54,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0182,54,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0182,54,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0182,54,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0182,54,THE ONE CONUT,1.0,0.0
Conut Jnah,Person_0182,54,THE ONE CONUT,1.0,0.0
Conut Jnah,Person_0182,54,TRIPLE CHOCOLATE CONUT,1.0,0.0
Conut Jnah,Person_0182,54,TRIPLE CHOCOLATE CONUT,1.0,0.0
Conut Jnah,Person_0182,54,"WHIPPED CREAM   ,",1.0,0.0
Conut Jnah,Person_0182,54,"WHIPPED CREAM   ,",1.0,0.0
Conut Jnah,Person_0183,55,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0183,55,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0183,55,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0183,55,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0183,55,CRUSHED LOTUS.,1.0,178783.78
Conut Jnah,Person_0183,55,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0183,55,LOTUS SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0183,55,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0183,55,PRESSED,1.0,0.0
Conut Jnah,Person_0184,56,"CARAMEL SAUCE , (R)",1.0,0.0
Conut Jnah,Person_0184,56,CHIMNEY PISTACHIO,1.0,1430270.27
Conut Jnah,Person_0184,56,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0184,56,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0184,56,"NO SPREAD,,",1.0,0.0
Conut Jnah,Person_0184,56,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0184,56,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0184,56,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0184,56,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0185,57,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0185,57,"CARAMEL SAUCE , (R)",1.0,0.0
Conut Jnah,Person_0185,57,CHIMNEY THE ORIGINAL,1.0,1191891.89
Conut Jnah,Person_0185,57,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0185,57,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0185,57,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0185,57,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0185,57,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0185,57,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0185,57,WHITE CHOCOLATE SAUCE .(R),1.0,0.0
Conut Jnah,Person_0186,58,"BROWNIES , (R)",1.0,0.0
Conut Jnah,Person_0186,58,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0186,58,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0186,58,CONUT BOSTON CHEESECAKE,1.0,924378.38
Conut Jnah,Person_0186,58,CONUT TRIPLE CHOCOLATE,1.0,924378.38
Conut Jnah,Person_0186,58,"CRUSHED LOTUS , (R)",1.0,0.0
Conut Jnah,Person_0186,58,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0186,58,NO SPREAD..,1.0,0.0
Conut Jnah,Person_0186,58,NUTELLA SAUCE . (R),1.0,0.0
Conut Jnah,Person_0186,58,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0186,58,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0186,58,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0186,58,WHITE CHOCOLATE SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0187,59,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0187,59,CHIMNEY THE ORIGINAL,1.0,1191891.89
Conut Jnah,Person_0187,59,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0187,59,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0187,59,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0187,59,LOTUS SPREAD CHIMNEY,1.0,178783.78
Conut Jnah,Person_0187,59,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0187,59,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0187,59,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0187,59,PRESSED,1.0,0.0
Conut Jnah,Person_0187,59,STRAWBERRY.,1.0,178783.78
Conut Jnah,Person_0188,60,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0188,60,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0188,60,"LOTUS SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0188,60,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0188,60,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0189,61,"CARAMEL SAUCE , (R)",1.0,0.0
Conut Jnah,Person_0189,61,"CARAMEL SAUCE , (R)",1.0,0.0
Conut Jnah,Person_0189,61,"CARAMEL SAUCE , (R)",1.0,0.0
Conut Jnah,Person_0189,61,"CARAMEL SAUCE , (R)",-1.0,0.0
Conut Jnah,Person_0189,61,CONUT THE ONE,-1.0,-893918.92
Conut Jnah,Person_0189,61,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0189,61,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0189,61,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0189,61,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0189,61,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0189,61,DELIVERY CHARGE,-1.0,-238378.38
Conut Jnah,Person_0189,61,NUTELLA SPREAD CONUT.,-1.0,0.0
Conut Jnah,Person_0189,61,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0189,61,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0189,61,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0189,61,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0189,61,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0189,61,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0189,61,"STRAWBERRY , (R)",-1.0,0.0
Conut Jnah,Person_0190,62,"CARAMEL SAUCE , (R)",1.0,0.0
Conut Jnah,Person_0190,62,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0190,62,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0190,62,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0190,62,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0191,63,ADD ICE CREAM,1.0,476756.75
Conut Jnah,Person_0191,63,ADD ICE CREAM,1.0,476756.75
Conut Jnah,Person_0191,63,ADD ICE CREAM,-1.0,-476756.75
Conut Jnah,Person_0191,63,"BROWNIES , (R)",1.0,0.0
Conut Jnah,Person_0191,63,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0191,63,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0191,63,BROWNIES . (R),1.0,0.0
Conut Jnah,Person_0191,63,BROWNIES . (R),-1.0,0.0
Conut Jnah,Person_0191,63,BROWNIES . (R),-1.0,0.0
Conut Jnah,Person_0191,63,"CARAMEL SAUCE , (R)",1.0,0.0
Conut Jnah,Person_0191,63,"CARAMEL SAUCE, (R)",1.0,0.0
Conut Jnah,Person_0191,63,"CARAMEL SAUCE, (R)",-1.0,0.0
Conut Jnah,Person_0191,63,CHIMNEY THE ONE,-1.0,-1251486.48
Conut Jnah,Person_0191,63,CHIMNEY THE ONE,-1.0,-1251486.48
Conut Jnah,Person_0191,63,CHIMNEY THE ONE,-1.0,-1251486.48
Conut Jnah,Person_0191,63,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0191,63,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0191,63,CHIMNEY THE ONE,1.0,1251486.48
Conut Jnah,Person_0191,63,CHIMNEY THE ORIGINAL,1.0,1191891.89
Conut Jnah,Person_0191,63,CHIMNEY THE ORIGINAL,1.0,1191891.89
Conut Jnah,Person_0191,63,CHIMNEY THE ORIGINAL,-1.0,-1191891.89
Conut Jnah,Person_0191,63,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0191,63,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0191,63,CONUT THE ONE,1.0,893918.92
Conut Jnah,Person_0191,63,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0191,63,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0191,63,DELIVERY CHARGE,-1.0,-238378.38
Conut Jnah,Person_0191,63,ICE CREAM ON THE SIDE,-1.0,0.0
Conut Jnah,Person_0191,63,ICE CREAM ON THE SIDE,-1.0,0.0
Conut Jnah,Person_0191,63,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0191,63,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0191,63,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0191,63,ICE CREAM ON THE SIDE,1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SAUCE . (R),1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SAUCE . (R),1.0,0.0
Conut Jnah,Person_0191,63,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0191,63,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0191,63,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0191,63,"NUTELLA SAUCE,(R)",1.0,0.0
Conut Jnah,Person_0191,63,"NUTELLA SAUCE,(R)",-1.0,0.0
Conut Jnah,Person_0191,63,"NUTELLA SAUCE,(R)",-1.0,0.0
Conut Jnah,Person_0191,63,"NUTELLA SAUCE,(R)",-1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CHIMNEY.,-1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CHIMNEY.,-1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CHIMNEY.,-1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CHIMNEY.,-1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CHIMNEY.,1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0191,63,NUTELLA SPREAD CONUT.,1.0,0.0
Conut Jnah,Person_0191,63,STRAWBERRIES (R),1.0,90054.05
Conut Jnah,Person_0191,63,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0191,63,"STRAWBERRY , (R)",1.0,0.0
Conut Jnah,Person_0191,63,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0191,63,"STRAWBERRY,(R)",1.0,0.0
Conut Jnah,Person_0191,63,"STRAWBERRY,(R)",-1.0,0.0
Conut Jnah,Person_0191,63,"STRAWBERRY,(R)",-1.0,0.0
Conut Jnah,Person_0191,63,STRAWBERRY.,-1.0,-178783.78
Conut Jnah,Person_0191,63,STRAWBERRY.,1.0,178783.78
Conut Jnah,Person_0192,64,BOSTON CHEESECAKE MINI,1.0,0.0
Conut Jnah,Person_0192,64,CLASSIC CHIMNEY,1.0,595945.95
Conut Jnah,Person_0192,64,DELIVERY CHARGE,1.0,238378.38
Conut Jnah,Person_0192,64,PISTACHIO MINI,1.0,0.0
Conut Jnah,Person_0192,64,PRESSED,1.0,0.0
