branch,division,group,item,qty,amount,is_modifier,category,item_sales_share_within_branch,item_rank_within_branch,item_rank_within_division
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,STRAWBERRIES (R),33.0,2971783.72,False,core_food,0.000677,49.0,1.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,BLUEBERRIES (P),15.0,1787837.81,False,core_food,0.000407,61.0,2.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,RASPBERRIES (P),13.0,1549459.44,False,core_food,0.000353,65.0,3.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,SPRINKLES (R),6.0,540324.31,False,core_food,0.000123,86.0,7.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,WHIPPED  CREAM (P),3.0,357567.56,False,core_food,8.1e-05,94.0,10.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,SALTED CARAMEL SAUCE (R),0.0,0.0,False,core_food,0.0,110.0,15.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,NUTELLA SAUCE (R),12.0,1080648.63,False,core_food,0.000246,75.0,4.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,PISTACHIO SAUCE (P),1.0,119189.19,False,core_food,2.7e-05,104.0,14.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,"WHITE CHOCOLATE SAUCE, (R)",5.0,450270.26,False,core_food,0.000103,91.0,8.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,LOTUS SAUCE (R),3.0,270162.16,False,core_food,6.2e-05,97.0,11.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,DARK CHOCOLATE CHIPS (P),2.0,238378.38,False,core_food,5.4e-05,98.0,12.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,FRUIT LOOPS (R),4.0,360216.21,False,core_food,8.2e-05,93.0,9.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GRANOLA BERRIES (P),1.0,119189.19,False,core_food,2.7e-05,104.0,14.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,RASPBERRY JAM (P),3.0,357567.56,False,core_food,8.1e-05,94.0,10.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CHERRY JAM (P),1.0,119189.19,False,core_food,2.7e-05,104.0,14.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,GUMMY BEARS (R),7.0,630378.37,False,core_food,0.000144,83.0,6.0
Conut,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,MARSHMALLOWS (R),6.0,540324.31,False,core_food,0.000123,86.0,7.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED OREO.,38.0,6793783.69,False,core_food,0.001547,36.0,3.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRUSHED LOTUS.,23.0,4112026.97,False,core_food,0.000936,46.0,6.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CRISPY CREPE.,2.0,357567.56,False,core_food,8.1e-05,94.0,16.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,BROWNIES.,28.0,5005945.88,False,core_food,0.00114,42.0,5.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,STRAWBERRY.,128.0,22884324.02,False,core_food,0.005211,26.0,1.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,SPRINKLES.,6.0,1072702.69,False,core_food,0.000244,76.0,11.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,BLUEBERRIES.,25.0,5959459.38,False,core_food,0.001357,39.0,4.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,RASPBERRIES.,21.0,5005945.88,False,core_food,0.00114,42.0,5.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,PEANUT BUTTER CUPS.,1.0,238378.38,False,core_food,5.4e-05,98.0,17.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,SALTED CARAMEL SAUCE.,2.0,357567.56,False,core_food,8.1e-05,94.0,16.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,DARK CHOCOLATE SAUCE.,3.0,536351.34,False,core_food,0.000122,87.0,14.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,NUTELLA SAUCE.,67.0,11978513.35,False,core_food,0.002728,30.0,2.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,LOTUS SAUCE.,16.0,2860540.5,False,core_food,0.000651,51.0,7.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,WHIPPED  CREAM.,9.0,2145405.38,False,core_food,0.000489,56.0,8.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,CARAMEL SAUCE.,6.0,1072702.69,False,core_food,0.000244,76.0,11.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,PISTACHIO SAUCE.,6.0,1430270.25,False,core_food,0.000326,67.0,9.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,DARK CHOCOLATE CHIPS.,3.0,715135.13,False,core_food,0.000163,82.0,13.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,FRUIT LOOPS.,1.0,178783.78,False,core_food,4.1e-05,102.0,18.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,GRANOLA BERRIES.,4.0,953513.5,False,core_food,0.000217,77.0,12.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,RASPBERRY JAM.,2.0,476756.75,False,core_food,0.000109,89.0,15.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,GUMMY BEARS.,7.0,1251486.47,False,core_food,0.000285,71.0,10.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,MARSHMALLOWS.,8.0,1430270.25,False,core_food,0.000326,67.0,9.0
Conut,CHIMNEY TOPPINGS,CHIMNEY TOPPINGS,SALTED PRETZELS.,2.0,357567.56,False,core_food,8.1e-05,94.0,16.0
Conut,EXTRA DIP,EXTRA DIP,NUTELLA DIP (R),3.0,357567.56,False,core_food,8.1e-05,94.0,2.0
Conut,EXTRA DIP,EXTRA DIP,LOTUS DIP (R),1.0,119189.19,False,core_food,2.7e-05,104.0,4.0
Conut,EXTRA DIP,EXTRA DIP,CARAMEL DIP (R),2.0,238378.38,False,core_food,5.4e-05,98.0,3.0
Conut,EXTRA DIP,EXTRA DIP,PASSION FRUIT DIP (P),1.0,238378.38,False,core_food,5.4e-05,98.0,3.0
Conut,EXTRA DIP,EXTRA DIP,PISTACHIO DIP (P),3.0,715135.13,False,core_food,0.000163,82.0,1.0
Conut,EXTRA DIP,EXTRA DIP,CHERRY JAM DIP (P),1.0,238378.38,False,core_food,5.4e-05,98.0,3.0
Conut,free mini spread,FREE MINI SPREAD,NUTELLA SPREAD MINI.,284.0,0.0,True,modifier,,,
Conut,free mini spread,FREE MINI SPREAD,LOTUS SPREAD MINI.,12.0,0.0,True,modifier,,,
Conut,free mini spread,FREE MINI SPREAD,WHITE CHOCOLATE SPREAD MINI.,53.0,0.0,True,modifier,,,
Conut,free mini spread,FREE MINI SPREAD,PISTACHIO SPREAD MINI.,1.0,30459.46,False,core_food,7e-06,109.0,1.0
Conut,free mini spread,FREE MINI SPREAD,NO SPREAD .,40.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"STRAWBERRY , (R)",828.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"BLUEBERRIES, (P)",72.0,2193081.0,False,core_food,0.000499,55.0,2.0
Conut,FREE CONUT TOP,FREE CONUT TOP,"CRUSHED OREO, (R)",64.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"CRUSHED LOTUS , (R)",124.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"SPRINKLES , (R)",20.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"BROWNIES , (R)",532.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,SALTED CARAMEL SAUCE . (R),8.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,WHIPPED CREAM . (P),15.0,456891.88,False,core_food,0.000104,90.0,6.0
Conut,FREE CONUT TOP,FREE CONUT TOP,"LOTUS SAUCE , (R)",27.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"WHITE CHOCOLATE SAUCE , (R)",21.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"CARAMEL SAUCE , (R)",367.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,NO TOPPINGS.,98.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"RASPBERRIES, (P)",41.0,1248837.79,False,core_food,0.000284,72.0,4.0
Conut,FREE CONUT TOP,FREE CONUT TOP,"DARK CHOCOLATE CHIPS, (P)",17.0,517810.79,False,core_food,0.000118,88.0,5.0
Conut,FREE CONUT TOP,FREE CONUT TOP,"GRANOLA BERRIES, (P)",14.0,426432.42,False,core_food,9.7e-05,92.0,7.0
Conut,FREE CONUT TOP,FREE CONUT TOP,"PEANUT BUTTER CUP , (P)",7.0,213216.21,False,core_food,4.9e-05,99.0,8.0
Conut,FREE CONUT TOP,FREE CONUT TOP,PISTACHIO SAUCE . (P),42.0,1279297.25,False,core_food,0.000291,70.0,3.0
Conut,FREE CONUT TOP,FREE CONUT TOP,"RASPBERRY JAM , (P)",3.0,91378.38,False,core_food,2.1e-05,105.0,10.0
Conut,FREE CONUT TOP,FREE CONUT TOP,"CHERRY JAM, (P)",5.0,152297.29,False,core_food,3.5e-05,103.0,9.0
Conut,FREE CONUT TOP,FREE CONUT TOP,GUMMY BEARS . (R),31.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"MARSHMALLOWS , (R)",26.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,CRISPY CREPE . (R),11.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"SALTED PRETZELS , (R)",2.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,NUTELLA SAUCE . (R),693.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"DARK CHOCOLATE SAUCE , (R)",11.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,FRUIT LOOPS . (R),6.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,"WHIPPED CREAM  ,",95.0,0.0,True,modifier,,,
Conut,FREE CONUT TOP,FREE CONUT TOP,SWITCH TO ICE CREAM,18.0,6436216.13,False,core_food,0.001466,37.0,1.0
Conut,FREE CONUT TOP,FREE CONUT TOP,PISTACHIO TOPPING,88.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"SALTED CARAMEL SAUCE,(R)",2.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"STRAWBERRY,(R)",969.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,BROWNIES . (R),360.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,CRUSHED OREO .(R),43.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,CRUSHED LOTUS .(R),113.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,SPRINKLES .(R),1.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"NUTELLA SAUCE,(R)",505.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"LOTUS SAUCE,(R)",28.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,WHITE CHOCOLATE SAUCE .(R),73.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"CARAMEL SAUCE, (R)",463.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,NO TOPPINGS,100.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"BLUEBERRIES , (P)",34.0,2026216.19,False,core_food,0.000461,59.0,3.0
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"RASPBERRIES ,(P)",23.0,1370675.66,False,core_food,0.000312,68.0,4.0
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"DARK CHOCOLATE CHIPS ,(P)",4.0,238378.38,False,core_food,5.4e-05,98.0,7.0
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PEANUT BUTTER CUPS,(P)",6.0,357567.56,False,core_food,8.1e-05,94.0,5.0
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"WHIPPED CREAM,",5.0,297972.97,False,core_food,6.8e-05,96.0,6.0
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PISTACHIO SAUCE ,(P)",35.0,2085810.78,False,core_food,0.000475,57.0,2.0
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"RASPBERRY JAM,(P)",1.0,59594.59,False,core_food,1.4e-05,108.0,8.0
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"CHERRY JAM ,(P)",0.0,0.0,False,core_food,0.0,110.0,9.0
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"GUMMY BEARS ,(R)",6.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"MARSHMALLOWS,(R)",7.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"CRISPY CREPE,(R)",4.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"DARK CHOCOLATE SAUCE,(R)",4.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"FRUIT LOOPS,(R)",4.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"WHIPPED CREAM   ,",53.0,0.0,True,modifier,,,
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"SWITCH TO ICE CREAM,",9.0,2145405.38,False,core_food,0.000489,56.0,1.0
Conut,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"PISTACHIO TOPPING,",103.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,"NUTELLA SAUCE ,(R)",189.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,BLUEBERRIES .(P),6.0,182756.75,False,core_food,4.2e-05,100.0,3.0
Conut,FREE MINI TOP,FREE MINI TOP,RASPBERRIES .(P),2.0,60918.92,False,core_food,1.4e-05,107.0,4.0
Conut,FREE MINI TOP,FREE MINI TOP,DARK CHOCOLATE CHIPS .(P),2.0,60918.92,False,core_food,1.4e-05,107.0,4.0
Conut,FREE MINI TOP,FREE MINI TOP,GRANOLA BERRIES .(P),1.0,30459.46,False,core_food,7e-06,109.0,5.0
Conut,FREE MINI TOP,FREE MINI TOP,PEANUT BUTTER CUP .(P),1.0,30459.46,False,core_food,7e-06,109.0,5.0
Conut,FREE MINI TOP,FREE MINI TOP,"WHIPPED CREAM ,(P)",6.0,182756.75,False,core_food,4.2e-05,100.0,3.0
Conut,FREE MINI TOP,FREE MINI TOP,"PISTACHIO SAUCE,(P)",10.0,304594.58,False,core_food,6.9e-05,95.0,2.0
Conut,FREE MINI TOP,FREE MINI TOP,RASPBERRY JAM .(P),1.0,30459.46,False,core_food,7e-06,109.0,5.0
Conut,FREE MINI TOP,FREE MINI TOP,CHERRY JAM .(P),1.0,30459.46,False,core_food,7e-06,109.0,5.0
Conut,FREE MINI TOP,FREE MINI TOP,"GUMMY BEARS,(R)",3.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,MARSHMALLOWS .(R),6.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,"CRISPY CREPE ,(R)",1.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,STRAWBERRY .(R),226.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,"BROWNIES,(R)",141.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,"CRUSHED OREO ,(R)",13.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,"CRUSHED LOTUS,(R)",42.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,"SPRINKLES,(R)",3.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,LOTUS SAUCE .(R),5.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,"WHITE CHOCOLATE SAUCE  ,(R)",3.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,"CARAMEL SAUCE  ,(R)",98.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,SALTED CARAMEL SAUCE  .(R),1.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,DARK CHOCOLATE SAUCE .(R),0.0,0.0,False,core_food,0.0,110.0,6.0
Conut,FREE MINI TOP,FREE MINI TOP,"FRUIT LOOPS ,(R)",2.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,"NO TOPPINGS ,",11.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,WHIPPED CREAM  .,36.0,0.0,True,modifier,,,
Conut,FREE MINI TOP,FREE MINI TOP,switch to ice cream.,8.0,2860540.5,False,core_food,0.000651,51.0,1.0
Conut,FREE MINI TOP,FREE MINI TOP,PISTACHIO TOPPING.,33.0,0.0,True,modifier,,,
Conut,free dip,free dip,NUTELLA DIP.(R),42.0,0.0,True,modifier,,,
Conut,free dip,free dip,LOTUS DIP.(R),6.0,0.0,True,modifier,,,
Conut,free dip,free dip,WHITE CHOCOLATE DIP.(R),6.0,0.0,True,modifier,,,
Conut,free dip,free dip,CARAMEL DIP.(R),1.0,0.0,True,modifier,,,
Conut,free dip,free dip,SALTED CARAMEL DIP.(R),5.0,0.0,True,modifier,,,
Conut,free dip,free dip,DARK CHOCOLATE DIP.(R),4.0,0.0,True,modifier,,,
Conut,free dip,free dip,CHERRY JAM DIP.(P),1.0,119189.19,False,core_food,2.7e-05,104.0,2.0
Conut,free dip,free dip,PISTACHIO DIP.(P),3.0,357567.56,False,core_food,8.1e-05,94.0,1.0
Conut,coffee type,coffee type,DECAF,8.0,0.0,True,modifier,,,
Conut,coffee type,coffee type,REGULAR.,126.0,0.0,True,modifier,,,
Conut,DRINK TYPE,DRINK TYPE,HOT,54.0,0.0,True,other_beverage,,,
Conut,DRINK TYPE,DRINK TYPE,ICED,40.0,0.0,True,other_beverage,,,
Conut,MILK OPTIONS,MILK OPTIONS,MILK OPTIONS,1.0,0.0,True,modifier,,,
Conut,MILK OPTIONS,MILK OPTIONS,FULL FAT MILK,147.0,0.0,True,modifier,,,
Conut,MILK OPTIONS,MILK OPTIONS,SKIMMED MILK.,15.0,0.0,True,modifier,,,
Conut,MILK OPTIONS,MILK OPTIONS,LACTOSE FREE MILK.,1.0,0.0,True,modifier,,,
Conut,MARSHMALLOW OPTIONS,MARSHMALLOW OPTIONS,TOASTED MARSHMALLOWS,2.0,238378.38,False,core_food,5.4e-05,98.0,1.0
Conut,MARSHMALLOW OPTIONS,MARSHMALLOW OPTIONS,NO MARSHMALLLOWS,4.0,0.0,True,modifier,,,
Conut,CONUT''S FAVORITE,CONUT''S FAVORITE,HOT CHOCOLATE,6.0,2860540.5,False,core_food,0.000651,51.0,1.0
Conut,CONUT''S FAVORITE,CONUT''S FAVORITE,ICED SHAKEN ESPRESSO,3.0,1521648.67,False,core_food,0.000347,66.0,2.0
Conut,CONUT''S FAVORITE,CONUT''S FAVORITE,MATCHA LATTE,1.0,595945.95,False,core_food,0.000136,84.0,3.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,AMERICAN COFFEE,46.0,16448107.89,False,coffee_hot,0.002891,45.0,9.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,CAPPUCCINO,114.0,47556485.85,False,coffee_hot,0.008359,27.0,2.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,CAFFE LATTE,156.0,65077296.41,False,coffee_hot,0.011438,23.0,1.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,CAFE MOCHA,47.0,23839162.5,False,coffee_hot,0.00419,40.0,7.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,CARAMEL MACHIATO,76.0,40762702.16,False,coffee_hot,0.007165,31.0,4.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,CAFFE AMERICANO,66.0,20055567.27,False,coffee_hot,0.003525,42.0,8.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,SINGLE ESPRESSO,131.0,31227567.15,False,coffee_hot,0.005489,36.0,6.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,DOUBLE ESPRESSO,127.0,41710918.28,False,coffee_hot,0.007331,30.0,3.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,ESPRESSO MACCHIATO,6.0,1970594.56,False,coffee_hot,0.000346,83.0,12.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,WHITE MOCHA,15.0,7608243.35,False,coffee_hot,0.001337,55.0,10.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,FLAT WHITE,8.0,3104216.17,False,coffee_hot,0.000546,74.0,11.0
Conut Jnah,Hot-Coffee Based,Hot-Coffee Based,HOT CHOCOLATE COMBO,57.0,37743243.21,False,coffee_hot,0.006634,33.0,5.0
Conut Jnah,Hot-Coffee Based,Free Dressing,[CARAMEL DRESSING],71.0,0.0,True,coffee_hot,,,
Conut Jnah,Hot-Coffee Based,Free Dressing,[CHOCOLATE DRESSING],118.0,0.0,True,coffee_hot,,,
Conut Jnah,Hot-Coffee Based,Free Dressing,[NO DRESSING],143.0,0.0,True,coffee_hot,,,
Conut Jnah,Hot-Coffee Based,Free Dressing,[STRAWBERRY DRESSING],28.0,0.0,True,coffee_hot,,,
Conut Jnah,Hot-Coffee Based,Free Dressing,[SALTED CARAMEL DRESSING],16.0,0.0,True,coffee_hot,,,
Conut Jnah,Hot-Coffee Based,Free Whipped Cream,WHIPPED CREAM...,142.0,0.0,True,coffee_hot,,,
Conut Jnah,Hot-Coffee Based,Free Whipped Cream,NO WHIPPED CREAM,263.0,0.0,True,coffee_hot,,,
Conut Jnah,Hot-Coffee Based,CHIMNEY CAKE OPTIONS,PRESSED,244.0,0.0,True,coffee_hot,,,
Conut Jnah,Hot-Coffee Based,CHIMNEY CAKE OPTIONS,REGULAR,47.0,0.0,True,coffee_hot,,,
Conut Jnah,Hot-Coffee Based,OPTIONS ICE CREAM,ICE CREAM ON TOP,158.0,0.0,True,coffee_hot,,,
Conut Jnah,Hot-Coffee Based,OPTIONS ICE CREAM,ICE CREAM ON THE SIDE,289.0,0.0,True,coffee_hot,,,
Conut Jnah,Bev Add-ons,Bev Add-ons,"CARAMEL  SAUCE,",20.0,1801081.04,False,core_food,0.000317,85.0,1.0
Conut Jnah,Bev Add-ons,Bev Add-ons,CHOCOLATE SAUCE,14.0,1260756.73,False,core_food,0.000222,94.0,3.0
Conut Jnah,Bev Add-ons,Bev Add-ons,HAZELNUT SYRUP,2.0,180108.1,False,core_food,3.2e-05,121.0,4.0
Conut Jnah,Bev Add-ons,Bev Add-ons,VANILLA SYRUP,16.0,1440864.84,False,core_food,0.000253,92.0,2.0
Conut Jnah,Bev Add-ons,Bev Add-ons,EXTRA ESPRESSO SHOT,2.0,180108.1,False,core_food,3.2e-05,121.0,4.0
Conut Jnah,Bev Add-ons,Bev Add-ons,SWEETENED CREAM,1.0,90054.05,False,core_food,1.6e-05,125.0,5.0
Conut Jnah,Bev Add-ons,Bev Add-ons,WHITE CHOCOLATE SAUCE,2.0,180108.1,False,core_food,3.2e-05,121.0,4.0
Conut Jnah,Bev Add-ons,Bev Add-ons,WHITE CHOCOLATE FLAVOUR,2.0,180108.1,False,core_food,3.2e-05,121.0,4.0
Conut Jnah,Bev Add-ons,Bev Add-ons,EXTRA DECAF ESPRESSO SHOT,1.0,90054.05,False,core_food,1.6e-05,125.0,5.0
Conut Jnah,Bev Add-ons,Bev Add-ons,STRAWBERRY DRESSING,1.0,90054.05,False,core_food,1.6e-05,125.0,5.0
Conut Jnah,Bev Add-ons,Bev Add-ons,SALTED CARAMEL SYRUP,2.0,180108.1,False,core_food,3.2e-05,121.0,4.0
Conut Jnah,Frappes,Frappes,MOCHA FRAPPE,24.0,12872432.26,False,coffee_cold,0.002263,48.0,2.0
Conut Jnah,Frappes,Frappes,CARAMEL MOCHA FRAPPE,16.0,8581621.51,False,coffee_cold,0.001508,53.0,4.0
Conut Jnah,Frappes,Frappes,HAZELNUT MOCHA FRAPPE,7.0,3754459.41,False,coffee_cold,0.00066,72.0,8.0
Conut Jnah,Frappes,Frappes,CARAMEL FRAPPE,81.0,43444458.88,False,coffee_cold,0.007636,28.0,1.0
Conut Jnah,Frappes,Frappes,VANILLA FRAPPE,11.0,5899864.79,False,coffee_cold,0.001037,62.0,7.0
Conut Jnah,Frappes,Frappes,WHITE MOCHA FRAPPE,11.0,5899864.79,False,coffee_cold,0.001037,62.0,7.0
Conut Jnah,Frappes,Frappes,HAZELNUT FRAPPE,7.0,3754459.41,False,coffee_cold,0.00066,72.0,8.0
Conut Jnah,Frappes,Frappes,MATCHA FRAPPE,10.0,6264054.11,False,coffee_cold,0.001101,59.0,6.0
Conut Jnah,Frappes,Frappes,SALTED CARAMEL FRAPPE,14.0,7508918.82,False,coffee_cold,0.00132,56.0,5.0
Conut Jnah,Frappes,Frappes,ESPRESSO FRAPPE,7.0,3133351.31,False,coffee_cold,0.000551,73.0,9.0
Conut Jnah,Frappes,Frappes,TOFFEE NUT FRAPPE,21.0,11263378.23,False,coffee_cold,0.00198,50.0,3.0
Conut Jnah,Shakes,Shakes,VANILLA MILKSHAKE,46.0,24672161.83,False,milkshake,0.004337,39.0,3.0
Conut Jnah,Shakes,Shakes,OREO MILKSHAKE,59.0,42192973.28,False,milkshake,0.007416,29.0,1.0
Conut Jnah,Shakes,Shakes,PEANUT BUTTER MILKSHAKE,2.0,1549459.47,False,milkshake,0.000272,89.0,10.0
Conut Jnah,Shakes,Shakes,STRAWBERRY MILKSHAKE,35.0,25029729.91,False,milkshake,0.004399,38.0,2.0
Conut Jnah,Shakes,Shakes,MATCHA MILKSHAKE,6.0,5363513.53,False,milkshake,0.000943,66.0,7.0
Conut Jnah,Shakes,Shakes,SALTED CARAMEL MILKSHAKE,12.0,9296756.81,False,milkshake,0.001634,52.0,6.0
